0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
[CLS],cent,##igra,##do,[SEP],los,que,pers,##iste,la,fiebre,con,picos,mayores,de,39,##o,<,star,##t,>,c,<,end,>,con,mejor,##ía,radio,##ló,##gica,sin,infil,##trados,y,muestras,micro,##bio,##ló,##gicas,negativas,persistente,##mente,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cy,##stein,##e,[SEP],los,que,pers,##iste,la,fiebre,con,picos,mayores,de,39,##o,<,star,##t,>,c,<,end,>,con,mejor,##ía,radio,##ló,##gica,sin,infil,##trados,y,muestras,micro,##bio,##ló,##gicas,negativas,persistente,##mente,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],pea,##k,c,[SEP],los,que,pers,##iste,la,fiebre,con,picos,mayores,de,39,##o,<,star,##t,>,c,<,end,>,con,mejor,##ía,radio,##ló,##gica,sin,infil,##trados,y,muestras,micro,##bio,##ló,##gicas,negativas,persistente,##mente,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,[SEP],la,rein,##tu,##ba,.,comienza,con,fiebre,superior,a,39,o,<,star,##t,>,c,<,end,>,persistente,",",resistente,a,anti,##té,##r,##micos,y,medidas,físicas,.,se,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##igra,##do,[SEP],la,rein,##tu,##ba,.,comienza,con,fiebre,superior,a,39,o,<,star,##t,>,c,<,end,>,persistente,",",resistente,a,anti,##té,##r,##micos,y,medidas,físicas,.,se,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cy,##stein,##e,[SEP],la,rein,##tu,##ba,.,comienza,con,fiebre,superior,a,39,o,<,star,##t,>,c,<,end,>,persistente,",",resistente,a,anti,##té,##r,##micos,y,medidas,físicas,.,se,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],pea,##k,c,[SEP],la,rein,##tu,##ba,.,comienza,con,fiebre,superior,a,39,o,<,star,##t,>,c,<,end,>,persistente,",",resistente,a,anti,##té,##r,##micos,y,medidas,físicas,.,se,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],prote,##ina,c,reactiv,##a,[SEP],),y,se,mandan,muestras,a,micro,##bio,##logía,(,cultivo,y,<,star,##t,>,pc,##r,<,end,>,para,her,##pes,",",cm,##v,y,virus,respira,##torios,),y,anatomía,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],poly,##mer,##ase,cha,##in,reac,##tion,[SEP],),y,se,mandan,muestras,a,micro,##bio,##logía,(,cultivo,y,<,star,##t,>,pc,##r,<,end,>,para,her,##pes,",",cm,##v,y,virus,respira,##torios,),y,anatomía,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],reaccion,cadena,poli,##mer,##asa,[SEP],),y,se,mandan,muestras,a,micro,##bio,##logía,(,cultivo,y,<,star,##t,>,pc,##r,<,end,>,para,her,##pes,",",cm,##v,y,virus,respira,##torios,),y,anatomía,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],parada,cardio,##r,##res,##pira,##toria,[SEP],),y,se,mandan,muestras,a,micro,##bio,##logía,(,cultivo,y,<,star,##t,>,pc,##r,<,end,>,para,her,##pes,",",cm,##v,y,virus,respira,##torios,),y,anatomía,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],prote,##ina,c,reactiv,##a,[SEP],los,resultados,del,bal,",",en,los,que,se,consta,##ta,<,star,##t,>,pc,##r,<,end,>,v,##hs,-,1,positivo,precoz,(,test,cualita,##tivo,),y,",",a,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],poly,##mer,##ase,cha,##in,reac,##tion,[SEP],los,resultados,del,bal,",",en,los,que,se,consta,##ta,<,star,##t,>,pc,##r,<,end,>,v,##hs,-,1,positivo,precoz,(,test,cualita,##tivo,),y,",",a,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],reaccion,cadena,poli,##mer,##asa,[SEP],los,resultados,del,bal,",",en,los,que,se,consta,##ta,<,star,##t,>,pc,##r,<,end,>,v,##hs,-,1,positivo,precoz,(,test,cualita,##tivo,),y,",",a,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],parada,cardio,##r,##res,##pira,##toria,[SEP],los,resultados,del,bal,",",en,los,que,se,consta,##ta,<,star,##t,>,pc,##r,<,end,>,v,##hs,-,1,positivo,precoz,(,test,cualita,##tivo,),y,",",a,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],deci,##li,##tro,[SEP],destaca,reacción,inflam,##ato,##ria,importante,con,proteína,c,reactiv,##a,de,50,##m,##g,/,<,star,##t,>,d,##l,<,end,>,sin,acompañar,##se,de,reacción,leuc,##oc,##itaria,(,<,10,.,[UNK],/,[UNK],),.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ventil,##ac,##ion,mecan,##ica,invas,##iva,[SEP],",",gas,##omé,##trico,(,se,precis,##ó,ventilación,mecánica,no,invas,##iva,(,<,star,##t,>,v,##m,##ni,<,end,>,para,mantener,la,puls,##io,##xim,##et,##ría,a,más,del,90,%,),[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],micro,##li,##tro,[SEP],de,50,##m,##g,/,d,##l,sin,acompañar,##se,de,reacción,leuc,##oc,##itaria,(,<,10,.,[UNK],/,<,star,##t,>,[UNK],<,end,>,.,se,mantiene,intu,##bada,y,conectada,a,v,##m,7,días,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bron,##cho,##al,##ve,##olar,lava,##ge,[SEP],que,se,realiza,fib,##ro,##bro,##n,##cos,##co,##pia,con,recogida,de,lavado,bron,##coa,##l,##ve,##olar,(,<,star,##t,>,bal,<,end,>,y,se,mandan,muestras,a,micro,##bio,##logía,(,cultivo,y,pc,##r,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],bron,##cho,##al,##ve,##olar,lava,##ge,[SEP],se,realiza,tra,##que,##ost,##omía,percu,##tán,##ea,y,se,reciben,los,resultados,del,<,star,##t,>,bal,<,end,>,en,los,que,se,consta,##ta,pc,##r,v,##hs,-,1,positivo,precoz,(,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],prote,##ina,c,reactiv,##a,[SEP],),y,se,mandan,muestras,a,micro,##bio,##logía,(,cultivo,y,<,star,##t,>,pc,##r,<,end,>,para,her,##pes,",",cm,##v,y,virus,respira,##torios,),y,anatomía,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],poly,##mer,##ase,cha,##in,reac,##tion,[SEP],),y,se,mandan,muestras,a,micro,##bio,##logía,(,cultivo,y,<,star,##t,>,pc,##r,<,end,>,para,her,##pes,",",cm,##v,y,virus,respira,##torios,),y,anatomía,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],reaccion,cadena,poli,##mer,##asa,[SEP],),y,se,mandan,muestras,a,micro,##bio,##logía,(,cultivo,y,<,star,##t,>,pc,##r,<,end,>,para,her,##pes,",",cm,##v,y,virus,respira,##torios,),y,anatomía,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],parada,cardio,##r,##res,##pira,##toria,[SEP],),y,se,mandan,muestras,a,micro,##bio,##logía,(,cultivo,y,<,star,##t,>,pc,##r,<,end,>,para,her,##pes,",",cm,##v,y,virus,respira,##torios,),y,anatomía,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],prote,##ina,c,reactiv,##a,[SEP],los,resultados,del,bal,",",en,los,que,se,consta,##ta,<,star,##t,>,pc,##r,<,end,>,v,##hs,-,1,positivo,precoz,(,test,cualita,##tivo,),y,",",a,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],poly,##mer,##ase,cha,##in,reac,##tion,[SEP],los,resultados,del,bal,",",en,los,que,se,consta,##ta,<,star,##t,>,pc,##r,<,end,>,v,##hs,-,1,positivo,precoz,(,test,cualita,##tivo,),y,",",a,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],reaccion,cadena,poli,##mer,##asa,[SEP],los,resultados,del,bal,",",en,los,que,se,consta,##ta,<,star,##t,>,pc,##r,<,end,>,v,##hs,-,1,positivo,precoz,(,test,cualita,##tivo,),y,",",a,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],parada,cardio,##r,##res,##pira,##toria,[SEP],los,resultados,del,bal,",",en,los,que,se,consta,##ta,<,star,##t,>,pc,##r,<,end,>,v,##hs,-,1,positivo,precoz,(,test,cualita,##tivo,),y,",",a,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cito,##me,##galo,##vir,##us,[SEP],muestras,a,micro,##bio,##logía,(,cultivo,y,pc,##r,para,her,##pes,",",<,star,##t,>,cm,##v,<,end,>,y,virus,respira,##torios,),y,anatomía,pato,##ló,##gica,.,se,realiza,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,[SEP],en,este,caso,forzada,",",con,un,balón,de,35,<,star,##t,>,mm,<,end,>,(,[UNK],;,micro,##vas,##ive,",",boston,sci,##enti,##fic,",",ee,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,mercurio,[SEP],en,este,caso,forzada,",",con,un,balón,de,35,<,star,##t,>,mm,<,end,>,(,[UNK],;,micro,##vas,##ive,",",boston,sci,##enti,##fic,",",ee,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,[SEP],llevó,a,cabo,una,dila,##tación,pil,##órica,con,balón,de,1,##8,<,star,##t,>,mm,<,end,>,(,[UNK],w,##ire,##gui,##ded,ball,##oo,##n,dila,##tor,;,boston,sci,##enti,##fic,corporation,),[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,mercurio,[SEP],llevó,a,cabo,una,dila,##tación,pil,##órica,con,balón,de,1,##8,<,star,##t,>,mm,<,end,>,(,[UNK],w,##ire,##gui,##ded,ball,##oo,##n,dila,##tor,;,boston,sci,##enti,##fic,corporation,),[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,[SEP],corporation,),",",pasando,a,continuación,un,gas,##tros,##copio,de,10,<,star,##t,>,mm,<,end,>,de,forma,fácil,por,dicho,canal,.,sin,embargo,",",[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,mercurio,[SEP],corporation,),",",pasando,a,continuación,un,gas,##tros,##copio,de,10,<,star,##t,>,mm,<,end,>,de,forma,fácil,por,dicho,canal,.,sin,embargo,",",[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],intraven,##oso,[SEP],semana,de,tratamiento,conservador,",",incluyendo,meto,##clo,##pr,##ami,##da,y,eri,##tro,##mi,##cina,<,star,##t,>,i,.,v,.,<,end,>,la,endo,##s,##co,##pia,oral,demostró,abundante,retención,en,el,conducto,g,##ás,##trico,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],unidos,[SEP],[UNK],;,micro,##vas,##ive,",",boston,sci,##enti,##fic,",",<,star,##t,>,ee,.,uu,.,<,end,>,",",previo,consentimiento,informado,por,parte,del,paciente,.,el,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,mercurio,[SEP],a,300,mm,##h,##g,",",con,control,mano,##mé,##trico,",",a,300,<,star,##t,>,mm,##h,##g,<,end,>,durante,dos,minutos,.,tras,el,procedimiento,",",el,píl,##oro,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,mercurio,[SEP],punto,",",se,hin,##chó,el,balón,con,aire,a,300,<,star,##t,>,mm,##h,##g,<,end,>,con,control,mano,##mé,##trico,",",a,300,mm,##h,##g,durante,dos,minutos,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##li,##tro,[SEP],en,11,de,suero,sal,##ino,y,se,van,introduci,##endo,20,-,30,<,star,##t,>,ml,<,end,>,de,esta,solución,en,cada,uno,de,los,cuerpos,caver,##nos,##os,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],litro,[SEP],sangre,ven,##osa,(,pc,##o,##2,1,##6,##3,",",1,mm,##h,##g,",",h,##co,##3,13,",",2,me,##q,/,<,star,##t,>,l,<,end,>,plasma,),.,ante,este,pri,##ap,##ismo,de,prolongada,duración,y,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##e,##qui,##val,##ente,[SEP],de,sangre,ven,##osa,(,pc,##o,##2,1,##6,##3,",",1,mm,##h,##g,",",h,##co,##3,13,",",2,<,star,##t,>,me,##q,<,end,>,l,plasma,),.,ante,este,pri,##ap,##ismo,de,prolongada,duración,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],presion,parcial,co,##2,[SEP],los,cuerpos,caver,##nos,##os,obteniendo,resultados,anal,##íticos,de,sangre,ven,##osa,(,<,star,##t,>,pc,##o,##2,<,end,>,1,##6,##3,",",1,mm,##h,##g,",",h,##co,##3,13,",",2,me,##q,/,l,plasma,),.,ante,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],presion,parcial,dio,##xido,carbono,[SEP],los,cuerpos,caver,##nos,##os,obteniendo,resultados,anal,##íticos,de,sangre,ven,##osa,(,<,star,##t,>,pc,##o,##2,<,end,>,1,##6,##3,",",1,mm,##h,##g,",",h,##co,##3,13,",",2,me,##q,/,l,plasma,),.,ante,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],human,le,##uk,##oc,##y,##te,antig,##en,[SEP],un,trasplante,de,médula,ósea,alo,##gén,##ico,de,donante,familiar,con,<,star,##t,>,h,##la,<,end,>,idéntico,.,la,evolución,de,su,enfermedad,hemato,##ló,##gica,es,favorable,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,mercurio,[SEP],caver,##nos,##os,obteniendo,resultados,anal,##íticos,de,sangre,ven,##osa,(,pc,##o,##2,1,##6,##3,",",1,<,star,##t,>,mm,##h,##g,<,end,>,h,##co,##3,13,",",2,me,##q,/,l,plasma,),.,ante,este,pri,##ap,##ismo,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],leuc,##oc,##ito,[SEP],4,##1,##4,x,109,/,l,),y,pla,##quetas,(,110,##0,x,109,/,<,star,##t,>,l,<,end,>,en,sangre,.,ante,la,sospecha,de,un,síndrome,miel,##op,##rol,##ife,##rat,##ivo,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],litro,[SEP],4,##1,##4,x,109,/,l,),y,pla,##quetas,(,110,##0,x,109,/,<,star,##t,>,l,<,end,>,en,sangre,.,ante,la,sospecha,de,un,síndrome,miel,##op,##rol,##ife,##rat,##ivo,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],linf,##oc,##ito,[SEP],4,##1,##4,x,109,/,l,),y,pla,##quetas,(,110,##0,x,109,/,<,star,##t,>,l,<,end,>,en,sangre,.,ante,la,sospecha,de,un,síndrome,miel,##op,##rol,##ife,##rat,##ivo,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],leuc,##oc,##ito,[SEP],elevación,de,las,cifras,de,leuc,##oc,##itos,(,4,##1,##4,x,109,/,<,star,##t,>,l,<,end,>,y,pla,##quetas,(,110,##0,x,109,/,l,),en,sangre,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],litro,[SEP],elevación,de,las,cifras,de,leuc,##oc,##itos,(,4,##1,##4,x,109,/,<,star,##t,>,l,<,end,>,y,pla,##quetas,(,110,##0,x,109,/,l,),en,sangre,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],linf,##oc,##ito,[SEP],elevación,de,las,cifras,de,leuc,##oc,##itos,(,4,##1,##4,x,109,/,<,star,##t,>,l,<,end,>,y,pla,##quetas,(,110,##0,x,109,/,l,),en,sangre,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##gram,##o,[SEP],se,realiza,una,nueva,solución,de,fen,##ile,##fri,##na,",",mezcla,##n,##do,10,<,star,##t,>,mg,<,end,>,de,fen,##ile,##fri,##na,en,11,de,suero,sal,##ino,y,se,van,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##metro,mercurio,[SEP],ambos,ojos,(,ao,),con,presión,intra,##oc,##ular,de,12,<,star,##t,>,mm,##h,##g,<,end,>,conjun,##tiva,normal,",",cór,##nea,con,algunos,depósitos,estro,##males,blanque,##cino,##s,centrales,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ambos,ojos,[SEP],de,50,dio,##p,##tría,##s,",",nis,##tag,##mo,horizontal,;,ambos,ojos,(,<,star,##t,>,ao,<,end,>,con,presión,intra,##oc,##ular,de,12,mm,##h,##g,",",conjun,##tiva,normal,",",[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,izquierdo,[SEP],(,-,6,",",50,-,5,",",50,x,[UNK],),en,ojo,izquierdo,(,<,star,##t,>,o,##i,<,end,>,;,ex,##ot,##ro,##pía,de,50,dio,##p,##tría,##s,",",nis,##tag,##mo,horizontal,;,ambos,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],ojo,derecho,[SEP],(,-,9,",",50,-,5,",",50,x,[UNK],),en,ojo,derecho,(,<,star,##t,>,od,<,end,>,y,20,/,200,(,-,6,",",50,-,5,",",50,x,[UNK],),en,ojo,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],agu,##dez,##a,visual,[SEP],35,años,acu,##de,a,consulta,por,mala,agu,##dez,##a,visual,(,<,star,##t,>,av,<,end,>,desde,la,infancia,",",sin,tratamiento,.,a,la,exploración,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],alb,##ini,##s,##mo,ocul,##oc,##uta,##neo,[SEP],",",tres,hermanos,y,su,hijo,",",mientras,que,el,<,star,##t,>,ao,##c,<,end,>,aparece,en,dos,de,los,hermanos,pero,sin,datos,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],alb,##ini,##s,##mo,ocul,##oc,##uta,##neo,[SEP],datos,clínicos,ocular,##es,y,sisté,##micos,se,establecieron,los,diagnóstico,##s,de,<,star,##t,>,ao,##c,<,end,>,y,dg,y,se,cit,##ó,a,la,familia,para,valoración,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],distr,##of,##ia,gran,##ular,[SEP],aparece,en,dos,de,los,hermanos,pero,sin,datos,de,<,star,##t,>,dg,<,end,>,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],distr,##of,##ia,gran,##ular,[SEP],no,hay,consa,##ng,##ui,##nidad,y,proceden,de,localidades,diferentes,.,la,<,star,##t,>,dg,<,end,>,está,presente,en,la,madre,",",tres,hermanos,y,su,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],distr,##of,##ia,gran,##ular,[SEP],ocular,##es,y,sisté,##micos,se,establecieron,los,diagnóstico,##s,de,ao,##c,y,<,star,##t,>,dg,<,end,>,y,se,cit,##ó,a,la,familia,para,valoración,clínica,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,##hu,##man,chor,##ion,##ic,gon,##ado,##trop,##in,[SEP],a,los,tres,meses,se,detec,##ta,un,aumento,de,la,<,star,##t,>,beta,-,h,##c,##g,<,end,>,de,hasta,4,.,5,mu,##i,/,ml,",",con,el,resto,de,marcador,##es,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],beta,##hu,##man,chor,##ion,##ic,gon,##ado,##trop,##in,[SEP],comput,##eri,##zada,.,los,resultados,de,las,pruebas,fueron,de,una,<,star,##t,>,beta,-,h,##c,##g,<,end,>,de,5,.,7,mu,##i,/,ml,",",con,la,lac,##tat,##o,desh,##id,##ro,##gen,##asa,y,la,[SEP],,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,[SEP],otra,imagen,de,aspecto,no,##dula,##r,de,2,cm,x,2,<,star,##t,>,cm,<,end,>,con,un,centro,nec,##ró,##tico,y,cap,##tación,de,contraste,perif,##érico,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,agua,[SEP],otra,imagen,de,aspecto,no,##dula,##r,de,2,cm,x,2,<,star,##t,>,cm,<,end,>,con,un,centro,nec,##ró,##tico,y,cap,##tación,de,contraste,perif,##érico,.,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,[SEP],",",se,ve,otra,imagen,de,aspecto,no,##dula,##r,de,2,<,star,##t,>,cm,<,end,>,x,2,cm,con,un,centro,nec,##ró,##tico,y,cap,##tación,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,agua,[SEP],",",se,ve,otra,imagen,de,aspecto,no,##dula,##r,de,2,<,star,##t,>,cm,<,end,>,x,2,cm,con,un,centro,nec,##ró,##tico,y,cap,##tación,de,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,[SEP],nuevo,tac,tor,##aco,-,abdomin,##o,-,pé,##l,##vic,##o,que,informa,de,masa,retro,##per,##ito,##nea,##l,de,3,<,star,##t,>,cm,<,end,>,x,8,cm,para,##a,##ór,##tica,por,debajo,de,la,arteria,renal,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,agua,[SEP],nuevo,tac,tor,##aco,-,abdomin,##o,-,pé,##l,##vic,##o,que,informa,de,masa,retro,##per,##ito,##nea,##l,de,3,<,star,##t,>,cm,<,end,>,x,8,cm,para,##a,##ór,##tica,por,debajo,de,la,arteria,renal,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,[SEP],que,informa,de,masa,retro,##per,##ito,##nea,##l,de,3,cm,x,8,<,star,##t,>,cm,<,end,>,para,##a,##ór,##tica,por,debajo,de,la,arteria,renal,izquierda,que,se,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,agua,[SEP],que,informa,de,masa,retro,##per,##ito,##nea,##l,de,3,cm,x,8,<,star,##t,>,cm,<,end,>,para,##a,##ór,##tica,por,debajo,de,la,arteria,renal,izquierda,que,se,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,[SEP],foco,##s,de,neo,##plas,##ia,intra,##tu,##bula,##r,de,células,ger,##mina,##les,de,aproximadamente,4,.,5,<,star,##t,>,cm,<,end,>,trac,##tos,vas,##culares,",",alb,##ug,##ín,##ea,y,cordón,esper,##mático,libres,de,tumor,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,agua,[SEP],foco,##s,de,neo,##plas,##ia,intra,##tu,##bula,##r,de,células,ger,##mina,##les,de,aproximadamente,4,.,5,<,star,##t,>,cm,<,end,>,trac,##tos,vas,##culares,",",alb,##ug,##ín,##ea,y,cordón,esper,##mático,libres,de,tumor,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,[SEP],normales,.,en,la,eco,##grafía,se,observa,masa,de,8,<,star,##t,>,cm,<,end,>,en,test,##e,izquierdo,con,múltiples,nó,##dulos,hipo,##eco,##icos,compatible,con,tumor,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],cent,##ime,##tro,agua,[SEP],normales,.,en,la,eco,##grafía,se,observa,masa,de,8,<,star,##t,>,cm,<,end,>,en,test,##e,izquierdo,con,múltiples,nó,##dulos,hipo,##eco,##icos,compatible,con,tumor,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],tomo,##graf,##ia,axi,##al,comput,##ari,##zada,[SEP],resto,de,marcador,##es,tumor,##ales,normales,",",y,se,solicita,nuevo,<,star,##t,>,tac,<,end,>,tor,##aco,-,abdomin,##o,-,pé,##l,##vic,##o,que,informa,de,masa,retro,##per,##ito,##nea,##l,de,3,cm,x,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],tomo,##graf,##ia,axi,##al,comput,##ari,##zada,[SEP],derecho,.,no,se,apreciar,##on,aden,##op,##atía,##s,o,metá,##sta,##sis,en,el,<,star,##t,>,tac,<,end,>,tor,##aco,-,abdomin,##o,-,pé,##l,##vic,##o,.,se,le,intervino,mediante,orqu,##ie,##c,##tomía,radical,izquierda,por,[SEP],,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##li,##tro,[SEP],detec,##ta,un,aumento,de,la,beta,-,h,##c,##g,de,hasta,4,.,5,mu,##i,/,<,star,##t,>,ml,<,end,>,con,el,resto,de,marcador,##es,tumor,##ales,normales,",",y,se,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##li,##tro,[SEP],de,las,pruebas,fueron,de,una,beta,-,h,##c,##g,de,5,.,7,mu,##i,/,<,star,##t,>,ml,<,end,>,con,la,lac,##tat,##o,desh,##id,##ro,##gen,##asa,y,la,alfa,##fe,##top,##ro,##te,##ína,normales,.,en,[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[CLS],mili,##unidad,internacional,[SEP],se,detec,##ta,un,aumento,de,la,beta,-,h,##c,##g,de,hasta,4,.,5,<,star,##t,>,mu,##i,<,end,>,ml,",",con,el,resto,de,marcador,##es,tumor,##ales,normales,",",[SEP],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
